id,created_at,updated_at,deleted_at,team_id,week,year,league_id,expected_wins,weekly_expected_wins,expected_losses,weekly_expected_losses,actual_wins,actual_losses,weekly_actual_win,win_luck,strength_of_schedule,weekly_win_probability,team_score,opponent_score,opponent_team_id,point_differential
1101011231083266049,2025-08-24 21:52:42.51417+00,2025-08-24 21:52:42.51417+00,,1094730559831605249,5,2019,345674,1.281,0.185,3.720,0.815,1,4,f,0.795,0.80000,0.18530,92.98,190.32,1094730558715527169,-97.34
1101011232287162369,2025-08-24 21:52:42.886345+00,2025-08-24 21:52:42.886345+00,,1094730559239651329,5,2019,345674,3.462,0.722,1.538,0.278,3,2,t,2.406,0.40000,0.72230,156.00,133.36,1094730562427092993,22.64
1101011233242972161,2025-08-24 21:52:43.175397+00,2025-08-24 21:52:43.175397+00,,1094730562427092993,5,2019,345674,2.369,0.548,2.632,0.452,1,4,f,0.802,0.80000,0.54780,133.36,156.00,1094730559239651329,-22.64
1101011234169520129,2025-08-24 21:52:43.460712+00,2025-08-24 21:52:43.460712+00,,1094730561944420353,5,2019,345674,1.004,0.000,3.996,1.000,2,3,f,1.594,0.60000,0.00000,54.30,119.22,1094730560901054465,-64.92
1101011235143188481,2025-08-24 21:52:43.758056+00,2025-08-24 21:52:43.758056+00,,1097646136082563073,5,2019,345674,4.350,0.819,0.650,0.181,5,0,t,4.006,0.00000,0.81870,157.18,95.34,1094730558067343361,61.84
1101011236265492481,2025-08-24 21:52:44.099885+00,2025-08-24 21:52:44.099885+00,,1094730558067343361,6,2019,345674,2.998,0.552,3.002,0.448,3,3,t,3.000,0.50000,0.55170,119.82,112.54,1097646139402125313,7.28
1101011237168250881,2025-08-24 21:52:44.375796+00,2025-08-24 21:52:44.375796+00,,1094730561517977601,6,2019,345674,2.710,0.815,3.290,0.185,3,3,t,3.000,0.50000,0.81510,124.56,104.14,1094730559831605249,20.42
1101011238099746817,2025-08-24 21:52:44.660037+00,2025-08-24 21:52:44.660037+00,,1094730560901054465,6,2019,345674,2.262,0.457,3.738,0.543,2,4,f,2.000,0.66667,0.45670,117.82,130.52,1094730562427092993,-12.70
1101011238972063745,2025-08-24 21:52:44.926116+00,2025-08-24 21:52:44.926116+00,,1094730558715527169,6,2019,345674,4.986,0.719,1.015,0.281,3,3,f,3.000,0.50000,0.71910,124.00,146.80,1094730560272891905,-22.80
1101011239979810817,2025-08-24 21:52:45.23414+00,2025-08-24 21:52:45.23414+00,,1094730564354113537,6,2019,345674,3.837,0.639,2.163,0.361,5,1,t,5.000,0.16667,0.63880,123.72,110.40,1097646136082563073,13.32
1101011240872837121,2025-08-24 21:52:45.50392+00,2025-08-24 21:52:45.50392+00,,1097646139402125313,6,2019,345674,1.922,0.378,4.078,0.622,2,4,f,2.000,0.66667,0.37770,112.54,119.82,1094730558067343361,-7.28
1101011241756557313,2025-08-24 21:52:45.776172+00,2025-08-24 21:52:45.776172+00,,1094730560272891905,6,2019,345674,3.348,1.000,2.652,0.000,4,2,t,4.000,0.33333,1.00000,146.80,124.00,1094730558715527169,22.80
1101011242639654913,2025-08-24 21:52:46.045403+00,2025-08-24 21:52:46.045403+00,,1094730559831605249,6,2019,345674,1.377,0.096,4.624,0.904,1,5,f,1.000,0.83333,0.09640,104.14,124.56,1094730561517977601,-20.42
1101011243555880961,2025-08-24 21:52:46.320597+00,2025-08-24 21:52:46.320597+00,,1094730559239651329,6,2019,345674,3.646,0.184,2.354,0.816,4,2,t,4.000,0.33333,0.18420,106.22,77.72,1094730561944420353,28.50
1101011244473778177,2025-08-24 21:52:46.604965+00,2025-08-24 21:52:46.604965+00,,1094730562427092993,6,2019,345674,3.280,0.911,2.722,0.090,2,4,t,2.000,0.66667,0.91050,130.52,117.82,1094730560901054465,12.70
1101011245711556609,2025-08-24 21:52:46.983125+00,2025-08-24 21:52:46.983125+00,,1094730561944420353,6,2019,345674,1.004,0.000,4.996,1.000,2,4,f,2.000,0.66667,0.00000,77.72,106.22,1094730559239651329,-28.50
1101011246649901057,2025-08-24 21:52:47.268058+00,2025-08-24 21:52:47.268058+00,,1097646136082563073,6,2019,345674,4.623,0.273,1.377,0.727,5,1,f,5.000,0.16667,0.27260,110.40,123.72,1094730564354113537,-13.32
1101011248022781953,2025-08-24 21:52:47.674901+00,2025-08-24 21:52:47.674901+00,,1094730558067343361,7,2019,345674,3.998,1.000,3.002,0.000,4,3,t,3.427,0.42857,1.00000,143.76,113.56,1094730560901054465,30.20
1101011249214160897,2025-08-24 21:52:48.047643+00,2025-08-24 21:52:48.047643+00,,1094730561517977601,7,2019,345674,2.979,0.269,4.021,0.731,4,3,t,3.429,0.42857,0.26900,87.36,80.54,1094730558715527169,6.82
1101011250430148609,2025-08-24 21:52:48.414155+00,2025-08-24 21:52:48.414155+00,,1094730560901054465,7,2019,345674,2.986,0.724,4.014,0.276,2,5,f,1.715,0.71429,0.72360,113.56,143.76,1094730558067343361,-30.20
1101011251375833089,2025-08-24 21:52:48.711229+00,2025-08-24 21:52:48.711229+00,,1094730558715527169,7,2019,345674,5.078,0.092,1.923,0.908,3,4,f,2.569,0.57143,0.09240,80.54,87.36,1094730561517977601,-6.82
1101011252455079937,2025-08-24 21:52:49.041651+00,2025-08-24 21:52:49.041651+00,,1094730564354113537,7,2019,345674,3.837,0.000,3.163,1.000,5,2,f,4.275,0.28571,0.00000,71.64,138.62,1094730559239651329,-66.98
1101011253443035137,2025-08-24 21:52:49.34297+00,2025-08-24 21:52:49.34297+00,,1097646139402125313,7,2019,345674,2.456,0.534,4.544,0.466,2,5,f,1.718,0.71429,0.53390,103.32,124.56,1097646136082563073,-21.24
1101011254415884289,2025-08-24 21:52:49.636907+00,2025-08-24 21:52:49.636907+00,,1094730560272891905,7,2019,345674,3.523,0.175,3.477,0.825,4,3,f,3.440,0.42857,0.17540,80.98,93.40,1094730562427092993,-12.42
1101011255387586561,2025-08-24 21:52:49.936018+00,2025-08-24 21:52:49.936018+00,,1094730559831605249,7,2019,345674,2.008,0.631,4.993,0.369,2,5,t,1.714,0.71429,0.63120,106.02,96.72,1094730561944420353,9.30
1101011256356274177,2025-08-24 21:52:50.23577+00,2025-08-24 21:52:50.23577+00,,1094730559239651329,7,2019,345674,4.551,0.905,2.449,0.095,5,2,t,4.290,0.28571,0.90460,138.62,71.64,1094730564354113537,66.98
1101011257317031937,2025-08-24 21:52:50.524747+00,2025-08-24 21:52:50.524747+00,,1094730562427092993,7,2019,345674,3.637,0.357,3.365,0.643,3,4,t,2.567,0.57143,0.35740,93.40,80.98,1094730560272891905,12.42
1101011258676674561,2025-08-24 21:52:50.942411+00,2025-08-24 21:52:50.942411+00,,1094730561944420353,7,2019,345674,1.462,0.458,5.538,0.542,2,5,f,1.721,0.71429,0.45800,96.72,106.02,1094730559831605249,-9.30
1101011260113354753,2025-08-24 21:52:51.379032+00,2025-08-24 21:52:51.379032+00,,1097646136082563073,7,2019,345674,5.444,0.821,1.556,0.179,6,1,t,5.133,0.14286,0.82110,124.56,103.32,1097646139402125313,21.24
1101011261219602433,2025-08-24 21:52:51.715792+00,2025-08-24 21:52:51.715792+00,,1094730558067343361,8,2019,345674,4.901,0.903,3.099,0.097,5,3,t,5.000,0.37500,0.90310,152.18,112.56,1094730560272891905,39.62
1101011262160142337,2025-08-24 21:52:51.998314+00,2025-08-24 21:52:51.998314+00,,1094730561517977601,8,2019,345674,3.442,0.463,4.558,0.537,4,4,f,4.000,0.50000,0.46340,122.06,146.26,1094730562427092993,-24.20
1101011263042781185,2025-08-24 21:52:52.273377+00,2025-08-24 21:52:52.273377+00,,1094730560901054465,8,2019,345674,3.708,0.722,4.292,0.278,3,5,t,3.000,0.62500,0.72160,141.00,123.20,1097646136082563073,17.80
1101011263991382017,2025-08-24 21:52:52.562422+00,2025-08-24 21:52:52.562422+00,,1094730558715527169,8,2019,345674,5.707,0.629,2.294,0.371,4,4,t,4.000,0.50000,0.62900,126.58,88.90,1094730561944420353,37.68
1101011264893353985,2025-08-24 21:52:52.841481+00,2025-08-24 21:52:52.841481+00,,1094730564354113537,8,2019,345674,4.019,0.182,3.981,0.818,5,3,f,5.000,0.37500,0.18210,107.22,117.58,1094730559831605249,-10.36
1101011265776025601,2025-08-24 21:52:53.10724+00,2025-08-24 21:52:53.10724+00,,1097646139402125313,8,2019,345674,2.456,0.000,5.544,1.000,2,6,f,2.000,0.75000,0.00000,55.20,155.98,1094730559239651329,-100.78
1101011266661548033,2025-08-24 21:52:53.378073+00,2025-08-24 21:52:53.378073+00,,1094730560272891905,8,2019,345674,3.790,0.267,4.211,0.734,4,4,f,4.000,0.50000,0.26650,112.56,152.18,1094730558067343361,-39.62
1101011267546316801,2025-08-24 21:52:53.646686+00,2025-08-24 21:52:53.646686+00,,1094730559831605249,8,2019,345674,2.374,0.366,5.627,0.634,3,5,t,3.000,0.62500,0.36600,117.58,107.22,1094730564354113537,10.36
1101011268405166081,2025-08-24 21:52:53.908541+00,2025-08-24 21:52:53.908541+00,,1094730559239651329,8,2019,345674,5.551,1.000,2.449,0.000,6,2,t,6.000,0.25000,1.00000,155.98,55.20,1097646139402125313,100.78
1101011269274599425,2025-08-24 21:52:54.173965+00,2025-08-24 21:52:54.173965+00,,1094730562427092993,8,2019,345674,4.456,0.819,3.546,0.181,4,4,t,4.000,0.50000,0.81890,146.26,122.06,1094730561517977601,24.20
1101011270137610241,2025-08-24 21:52:54.437268+00,2025-08-24 21:52:54.437268+00,,1094730561944420353,8,2019,345674,1.554,0.092,6.446,0.908,2,6,f,2.000,0.75000,0.09180,88.90,126.58,1094730558715527169,-37.68
1101011271012679681,2025-08-24 21:52:54.704531+00,2025-08-24 21:52:54.704531+00,,1097646136082563073,8,2019,345674,5.986,0.542,2.014,0.458,6,2,f,6.000,0.25000,0.54180,123.20,141.00,1094730560901054465,-17.80
1101011272631943169,2025-08-24 21:52:55.19858+00,2025-08-24 21:52:55.19858+00,,1094730558067343361,9,2019,345674,5.810,0.910,3.190,0.091,6,3,t,5.339,0.33333,0.90950,143.54,115.20,1094730561517977601,28.34
1101011273663021057,2025-08-24 21:52:55.503926+00,2025-08-24 21:52:55.503926+00,,1094730561517977601,9,2019,345674,3.994,0.552,5.006,0.448,4,5,f,3.549,0.55556,0.55220,115.20,143.54,1094730558067343361,-28.34
1101011274591567873,2025-08-24 21:52:55.796497+00,2025-08-24 21:52:55.796497+00,,1094730560901054465,9,2019,345674,3.981,0.273,5.019,0.727,4,5,t,3.552,0.55556,0.27330,103.64,89.50,1094730559239651329,14.14
1101011275589353473,2025-08-24 21:52:56.101404+00,2025-08-24 21:52:56.101404+00,,1094730558715527169,9,2019,345674,6.707,1.000,2.294,0.000,5,4,t,4.440,0.44444,1.00000,160.52,112.26,1094730564354113537,48.26
1101011276633505793,2025-08-24 21:52:56.419865+00,2025-08-24 21:52:56.419865+00,,1094730564354113537,9,2019,345674,4.473,0.454,4.527,0.546,5,4,f,4.442,0.44444,0.45410,112.26,160.52,1094730558715527169,-48.26
1101011277721862145,2025-08-24 21:52:56.752041+00,2025-08-24 21:52:56.752041+00,,1097646139402125313,9,2019,345674,3.194,0.738,5.806,0.262,3,6,t,2.663,0.66667,0.73820,122.54,109.98,1094730559831605249,12.56
1101011278738161665,2025-08-24 21:52:57.06488+00,2025-08-24 21:52:57.06488+00,,1094730560272891905,9,2019,345674,3.972,0.182,5.029,0.818,4,5,f,3.557,0.55556,0.18230,97.50,117.24,1097646136082563073,-19.74
1101011279843459073,2025-08-24 21:52:57.39958+00,2025-08-24 21:52:57.39958+00,,1094730559831605249,9,2019,345674,2.737,0.363,6.264,0.637,3,6,f,2.663,0.66667,0.36320,109.98,122.54,1097646139402125313,-12.56
1101011280803954689,2025-08-24 21:52:57.692462+00,2025-08-24 21:52:57.692462+00,,1094730559239651329,9,2019,345674,5.551,0.000,3.449,1.000,6,3,f,5.323,0.33333,0.00000,89.50,103.64,1094730560901054465,-14.14
1101011281864720385,2025-08-24 21:52:58.016422+00,2025-08-24 21:52:58.016422+00,,1094730562427092993,9,2019,345674,4.544,0.088,4.458,0.912,4,5,f,3.543,0.55556,0.08830,93.26,138.90,1094730561944420353,-45.64
1101011282824790017,2025-08-24 21:52:58.304129+00,2025-08-24 21:52:58.304129+00,,1094730561944420353,9,2019,345674,2.379,0.825,6.621,0.175,3,6,t,2.668,0.66667,0.82530,138.90,93.26,1094730562427092993,45.64
1101011283858882561,2025-08-24 21:52:58.624334+00,2025-08-24 21:52:58.624334+00,,1097646136082563073,9,2019,345674,6.623,0.637,2.377,0.363,7,2,t,6.237,0.22222,0.63730,117.24,97.50,1094730560272891905,19.74
1101011285358673921,2025-08-24 21:52:59.075458+00,2025-08-24 21:52:59.075458+00,,1094730558067343361,10,2019,345674,6.527,0.717,3.473,0.283,7,3,t,7.000,0.30000,0.71730,127.42,102.80,1094730561944420353,24.62
1101011286460792833,2025-08-24 21:52:59.419756+00,2025-08-24 21:52:59.419756+00,,1094730561517977601,10,2019,345674,3.994,0.000,6.006,1.000,4,6,f,4.000,0.60000,0.00000,86.38,153.66,1097646136082563073,-67.28
1101011287670554625,2025-08-24 21:52:59.786402+00,2025-08-24 21:52:59.786402+00,,1094730560901054465,10,2019,345674,4.260,0.279,5.740,0.721,4,6,f,4.000,0.60000,0.27930,98.52,145.88,1094730559831605249,-47.36
1101011288744001537,2025-08-24 21:53:00.115393+00,2025-08-24 21:53:00.115393+00,,1094730558715527169,10,2019,345674,7.707,1.000,2.294,0.000,6,4,t,6.000,0.40000,1.00000,170.08,124.10,1097646139402125313,45.98
1101011289658130433,2025-08-24 21:53:00.394923+00,2025-08-24 21:53:00.394923+00,,1094730564354113537,10,2019,345674,4.936,0.463,5.064,0.537,6,4,t,6.000,0.40000,0.46280,117.14,89.08,1094730562427092993,28.06
1101011290570850305,2025-08-24 21:53:00.67298+00,2025-08-24 21:53:00.67298+00,,1097646139402125313,10,2019,345674,3.833,0.639,6.167,0.361,3,7,f,3.000,0.70000,0.63870,124.10,170.08,1094730558715527169,-45.98
1101011291441201153,2025-08-24 21:53:00.94243+00,2025-08-24 21:53:00.94243+00,,1094730560272891905,10,2019,345674,4.521,0.549,5.481,0.452,5,5,t,5.000,0.50000,0.54850,123.84,94.02,1094730559239651329,29.82
1101011292363030529,2025-08-24 21:53:01.220528+00,2025-08-24 21:53:01.220528+00,,1094730559831605249,10,2019,345674,3.558,0.821,6.443,0.179,4,6,t,4.000,0.60000,0.82110,145.88,98.52,1094730560901054465,47.36
1101011293283909633,2025-08-24 21:53:01.500921+00,2025-08-24 21:53:01.500921+00,,1094730559239651329,10,2019,345674,5.726,0.175,4.274,0.825,6,4,f,6.000,0.40000,0.17510,94.02,123.84,1094730560272891905,-29.82
1101011294171824129,2025-08-24 21:53:01.767446+00,2025-08-24 21:53:01.767446+00,,1094730562427092993,10,2019,345674,4.638,0.094,5.364,0.906,4,6,f,4.000,0.60000,0.09360,89.08,117.14,1094730564354113537,-28.06
1101011295186976769,2025-08-24 21:53:02.073893+00,2025-08-24 21:53:02.073893+00,,1094730561944420353,10,2019,345674,2.746,0.367,7.255,0.634,3,7,f,3.000,0.70000,0.36650,102.80,127.42,1094730558067343361,-24.62
1101011296233553921,2025-08-24 21:53:02.401731+00,2025-08-24 21:53:02.401731+00,,1097646136082563073,10,2019,345674,7.532,0.909,2.468,0.091,8,2,t,8.000,0.20000,0.90930,153.66,86.38,1094730561517977601,67.28
1101011297916289025,2025-08-24 21:53:02.912463+00,2025-08-24 21:53:02.912463+00,,1094730558067343361,11,2019,345674,6.891,0.364,4.109,0.636,7,4,f,6.368,0.36364,0.36390,109.22,123.08,1094730564354113537,-13.86
1101011298891137025,2025-08-24 21:53:03.212974+00,2025-08-24 21:53:03.212974+00,,1094730561517977601,11,2019,345674,4.720,0.726,6.281,0.274,5,6,t,4.548,0.54545,0.72550,124.26,105.92,1094730559239651329,18.34
1101011299966418945,2025-08-24 21:53:03.540065+00,2025-08-24 21:53:03.540065+00,,1094730560901054465,11,2019,345674,4.350,0.090,6.650,0.910,4,7,f,3.636,0.63636,0.09000,58.92,122.38,1094730558715527169,-63.46
1101011301113724929,2025-08-24 21:53:03.889736+00,2025-08-24 21:53:03.889736+00,,1094730558715527169,11,2019,345674,8.163,0.456,2.839,0.545,7,4,t,6.360,0.36364,0.45550,122.38,58.92,1094730560901054465,63.46
1101011302131499009,2025-08-24 21:53:04.202589+00,2025-08-24 21:53:04.202589+00,,1094730564354113537,11,2019,345674,5.570,0.634,5.430,0.366,7,4,t,6.369,0.36364,0.63400,123.08,109.22,1094730558067343361,13.86
1101011303173324801,2025-08-24 21:53:04.523413+00,2025-08-24 21:53:04.523413+00,,1097646139402125313,11,2019,345674,3.833,0.000,7.167,1.000,3,8,f,2.727,0.72727,0.00000,34.06,105.42,1094730562427092993,-71.36
1101011304325677057,2025-08-24 21:53:04.871095+00,2025-08-24 21:53:04.871095+00,,1094730560272891905,11,2019,345674,5.427,0.906,5.575,0.094,6,5,t,5.470,0.45455,0.90590,134.44,122.56,1094730559831605249,11.88
1101011305478029313,2025-08-24 21:53:05.222561+00,2025-08-24 21:53:05.222561+00,,1094730559831605249,11,2019,345674,4.100,0.542,6.901,0.458,4,7,f,3.639,0.63636,0.54200,122.56,134.44,1094730560272891905,-11.88
1101011306585653249,2025-08-24 21:53:05.560216+00,2025-08-24 21:53:05.560216+00,,1094730559239651329,11,2019,345674,5.997,0.271,5.003,0.729,6,5,f,5.460,0.45455,0.27080,105.92,124.26,1094730561517977601,-18.34
1101011307630034945,2025-08-24 21:53:05.879253+00,2025-08-24 21:53:05.879253+00,,1094730562427092993,11,2019,345674,4.810,0.172,6.192,0.828,5,6,t,4.536,0.54545,0.17240,105.42,34.06,1097646139402125313,71.36
1101011308718358529,2025-08-24 21:53:06.213794+00,2025-08-24 21:53:06.213794+00,,1094730561944420353,11,2019,345674,3.561,0.815,7.440,0.185,3,8,f,2.724,0.72727,0.81540,124.36,143.90,1097646136082563073,-19.54
1101011309792690177,2025-08-24 21:53:06.54097+00,2025-08-24 21:53:06.54097+00,,1097646136082563073,11,2019,345674,8.532,1.000,2.468,0.000,9,2,t,8.196,0.18182,1.00000,143.90,124.36,1094730561944420353,19.54
1101011311372042241,2025-08-24 21:53:07.020976+00,2025-08-24 21:53:07.020976+00,,1094730558067343361,12,2019,345674,7.891,1.000,4.109,0.000,8,4,t,7.262,0.33333,1.00000,131.62,111.32,1097646139402125313,20.30
1101011312498704385,2025-08-24 21:53:07.357275+00,2025-08-24 21:53:07.357275+00,,1094730561517977601,12,2019,345674,4.900,0.180,7.101,0.820,5,7,f,4.543,0.58333,0.18020,101.54,119.68,1094730559831605249,-18.14
1101011313587093505,2025-08-24 21:53:07.697223+00,2025-08-24 21:53:07.697223+00,,1094730560901054465,12,2019,345674,4.350,0.000,7.650,1.000,4,8,f,3.624,0.66667,0.00000,87.76,128.04,1094730562427092993,-40.28
1101011314676170753,2025-08-24 21:53:08.029857+00,2025-08-24 21:53:08.029857+00,,1094730558715527169,12,2019,345674,8.526,0.363,3.476,0.637,7,5,f,6.372,0.41667,0.36330,108.70,125.60,1094730560272891905,-16.90
1101011315708395521,2025-08-24 21:53:08.345195+00,2025-08-24 21:53:08.345195+00,,1094730564354113537,12,2019,345674,5.845,0.275,6.155,0.725,7,5,f,6.370,0.41667,0.27500,101.68,118.54,1097646136082563073,-16.86
1101011316772536321,2025-08-24 21:53:08.669182+00,2025-08-24 21:53:08.669182+00,,1097646139402125313,12,2019,345674,4.383,0.550,7.617,0.450,3,9,f,2.729,0.75000,0.55030,111.32,131.62,1094730558067343361,-20.30
1101011317833269249,2025-08-24 21:53:08.993468+00,2025-08-24 21:53:08.993468+00,,1094730560272891905,12,2019,345674,6.248,0.821,5.755,0.180,7,5,t,6.349,0.41667,0.82050,125.60,108.70,1094730558715527169,16.90
1101011318779445249,2025-08-24 21:53:09.282231+00,2025-08-24 21:53:09.282231+00,,1094730559831605249,12,2019,345674,4.833,0.733,7.168,0.267,5,7,t,4.554,0.58333,0.73340,119.68,101.54,1094730561517977601,18.14
1101011319826251777,2025-08-24 21:53:09.596019+00,2025-08-24 21:53:09.596019+00,,1094730559239651329,12,2019,345674,6.451,0.454,5.549,0.546,7,5,t,6.371,0.41667,0.45390,109.46,92.88,1094730561944420353,16.58
1101011320870469633,2025-08-24 21:53:09.915212+00,2025-08-24 21:53:09.915212+00,,1094730562427092993,12,2019,345674,5.722,0.912,6.280,0.088,6,6,t,5.443,0.50000,0.91180,128.04,87.76,1094730560901054465,40.28
1101011322020298753,2025-08-24 21:53:10.271153+00,2025-08-24 21:53:10.271153+00,,1094730561944420353,12,2019,345674,3.652,0.091,8.349,0.909,3,9,f,2.727,0.75000,0.09080,92.88,109.46,1094730559239651329,-16.58
1101011323138375681,2025-08-24 21:53:10.611776+00,2025-08-24 21:53:10.611776+00,,1097646136082563073,12,2019,345674,9.173,0.641,2.827,0.359,10,2,t,9.089,0.16667,0.64140,118.54,101.68,1094730564354113537,16.86
1101011324596813825,2025-08-24 21:53:11.057144+00,2025-08-24 21:53:11.057144+00,,1094730558067343361,13,2019,345674,8.071,0.180,4.929,0.820,8,5,f,7.268,0.38462,0.18040,84.16,126.02,1094730560901054465,-41.86
1101011326309990401,2025-08-24 21:53:11.545102+00,2025-08-24 21:53:11.545102+00,,1094730561517977601,13,2019,345674,5.629,0.729,7.372,0.271,6,7,t,5.457,0.53846,0.72910,107.18,94.00,1094730558715527169,13.18
1101011327859589121,2025-08-24 21:53:12.050448+00,2025-08-24 21:53:12.050448+00,,1094730560901054465,13,2019,345674,5.167,0.817,7.833,0.183,5,8,t,4.543,0.61538,0.81710,126.02,84.16,1094730558067343361,41.86
1101011329094680577,2025-08-24 21:53:12.430238+00,2025-08-24 21:53:12.430238+00,,1094730558715527169,13,2019,345674,8.797,0.271,4.205,0.729,7,6,f,6.361,0.46154,0.27110,94.00,107.18,1094730561517977601,-13.18
1101011330256896001,2025-08-24 21:53:12.784239+00,2025-08-24 21:53:12.784239+00,,1094730564354113537,13,2019,345674,6.749,0.904,6.251,0.096,8,5,t,7.269,0.38462,0.90430,130.10,106.92,1094730559239651329,23.18
1101011331475341313,2025-08-24 21:53:13.156285+00,2025-08-24 21:53:13.156285+00,,1097646139402125313,13,2019,345674,4.927,0.544,8.073,0.456,4,9,t,3.644,0.69231,0.54360,98.40,83.14,1097646136082563073,15.26
1101011332684742657,2025-08-24 21:53:13.528857+00,2025-08-24 21:53:13.528857+00,,1094730560272891905,13,2019,345674,6.702,0.454,6.301,0.546,8,5,t,7.278,0.38462,0.45380,96.14,82.96,1094730562427092993,13.18
1101011333890375681,2025-08-24 21:53:13.893342+00,2025-08-24 21:53:13.893342+00,,1094730559831605249,13,2019,345674,5.833,1.000,7.168,0.000,6,7,t,5.453,0.53846,1.00000,141.50,94.14,1094730561944420353,47.36
1101011335032012801,2025-08-24 21:53:14.246179+00,2025-08-24 21:53:14.246179+00,,1094730559239651329,13,2019,345674,7.088,0.637,5.912,0.363,7,6,f,6.360,0.46154,0.63660,106.92,130.10,1094730564354113537,-23.18
1101011336179777537,2025-08-24 21:53:14.591764+00,2025-08-24 21:53:14.591764+00,,1094730562427092993,13,2019,345674,5.722,0.000,7.280,1.000,6,7,f,5.447,0.53846,0.00000,82.96,96.14,1094730560272891905,-13.18
1101011337491185665,2025-08-24 21:53:14.980573+00,2025-08-24 21:53:14.980573+00,,1094730561944420353,13,2019,345674,4.017,0.365,8.984,0.635,3,10,f,2.721,0.76923,0.36520,94.14,141.50,1094730559831605249,-47.36
